"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Gotta be BLUE BEAM PROJECT","6","0","2025-07-18T04:50:55.000Z","mordecaidaniel522","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7149803560799274026","7528279811983262495","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348015240077901867~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d5ece83&x-expires=1762959600&x-signature=HGN6X66qrixlhMnV9TMFMSf%2FUIk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"almost looks real🤣","2","0","2025-08-12T23:11:58.000Z","marcnuzzo","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","6898127617624474630","7537840684507562766","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7324075446906126341~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c0140bdd&x-expires=1762959600&x-signature=7fmUaMtjwhPnd30OaL1n6fFhfco%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"only in America!","4","0","2025-07-13T22:26:22.000Z","moneytobmade1011","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7505741747529745430","7526696392241791766","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/095b58041e9ae46a99f84017088a79c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=593b248d&x-expires=1762959600&x-signature=asEcuBEHaKWtKAnOC2I4sTfs54E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nem tudom velem még soha nem történt meg hogy lássak Ufot mindig rossz helyen vagyok?","1","0","2025-08-02T09:46:42.000Z","jeni66473","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7452324378097976353","7533922335540626198","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f7e7ecb790429e1bf6112107b53669b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a5baa85&x-expires=1762959600&x-signature=FicmItoywfg4fxvAVlgTRq%2Ft7fU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"поверю только тогда когда оно надо мной пролетит","2","0","2025-08-20T15:47:35.000Z","peyyari.911","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7138734651285799982","7540694799784297229","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b469ad20fdd9c1073f907460c4457d0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f751ea4&x-expires=1762959600&x-signature=IysEVckLcL5rkk172bh3FXXn0Es%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"OK","1","0","2025-07-13T06:51:59.000Z","mickeymouse67467","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7402908569223955488","7526455605885043458","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/994899bcd6008936be89748726a4508e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=30b2a87e&x-expires=1762959600&x-signature=jksFkywRjAxAlavWzQ3kg6Qm21s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","1","0","2025-08-06T17:27:36.000Z","brecken.addis","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7482059725975897131","7535525404594586423","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dc4b5035a7c266f32edc4324a0bf8536~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33018dd6&x-expires=1762959600&x-signature=jnr%2F10OCDq1Caqro3WcZRCQhPUc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I wish…….💫","1","0","2025-07-09T10:43:20.000Z","dr.rachellyn","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7004899974744523781","7525030540141363999","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6e4439cecb4142e8610687cb1c4887a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32f22f1b&x-expires=1762959600&x-signature=HPf6%2FlRf7zzHYT16kqYn068tMWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I seen the other povs","1","0","2025-08-05T06:40:06.000Z","kquintino93","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7291642387093308462","7534987392039502622","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ac9a5867944c48b9214d7cc4b5e148ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4002d1ec&x-expires=1762959600&x-signature=USY4cyLCfTqTpl6G5%2FdsPTLvZgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Nah Okarun was right","2","0","2025-08-01T12:41:05.000Z","cameron_stoltz","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7497382425938248747","7533596114252333855","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/03fd5aa48e675dfbd9d2d065ed700ad9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6380c1cb&x-expires=1762959600&x-signature=cpacm1T4%2Bnxsh4ErGDwVacR8g%2B8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I think I seen this movie","1","0","2025-07-23T19:49:42.000Z","leon05463","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7362183239928448043","7530366858332635934","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6a99791752027c4debea652a47071846~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5978450f&x-expires=1762959600&x-signature=gYeLWJV3L53lxitYCFenrKQpmgo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Where the military at😭🙏","1","0","2025-07-30T21:29:39.000Z","alexochoa604","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7420132008051967022","7532990194666259230","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a8beb30994bcf6ad65f6be48a0b89cde~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea3af435&x-expires=1762959600&x-signature=Hk70yBZw5XY1ZOVH7bW2LjMx5GI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"How the hell do the aliens built that","1","1","2025-08-01T22:22:54.000Z","jas1a3_03","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7474051096592794670","7533746089305817887","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b34c7dd22a38d85c87cdd3c8d997dbb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1fd0f2d&x-expires=1762959600&x-signature=dApRBWjQzo47YlwMnGF%2F%2BnX3l7s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Space cops…","0","0","2025-11-06T20:55:50.000Z","hal_tiner","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","6841192115277939718","7569718843481621262","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22d8320&x-expires=1762959600&x-signature=mX7Aqlwlvch1i4qHyix3tn8lZxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Tan grande que estaba pero no pudo tapar las luces 😥😂","0","0","2025-07-08T05:53:33.000Z","dandguzman","https://www.tiktok.com/@the_darkentity/video/7524373938315480351","7101775080543339525","7524585132730614549","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8326a2fcdfcf5de7c1713ef5a09e922c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13e84c52&x-expires=1762959600&x-signature=KeCYl%2BnE%2F66ndM2lCKMw%2Fv%2BeX3U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"this was in Ft. Myers FL and I was in that traffic there was no lightning at the time","1","0","2023-09-13T22:14:16.000Z","crystaldrouillar6","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","7062167759225160751","7278437248044172078","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7324803888132521990~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=559dc146&x-expires=1762959600&x-signature=o5KKXOoJ6VsbPzNUFjqAGStgG8U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"No way lightning 💀💀💀😭💀💀","1","0","2023-09-08T19:31:57.000Z","andreadiaz1024","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","7014170744369808390","7276539978058138414","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ab3be5b7bb3f062b6b88c54efe650e4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48fae3d9&x-expires=1762959600&x-signature=Pq6wD62iCrfHFCEMuMKBPmwZwJo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Haarp manipulating the weather 🤷🏼‍♀️","2","0","2023-08-25T18:04:29.000Z","ericabeauchampfitness","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","6801248194971468805","7271322263172285226","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0e4104a4278ace5028e52438fe7e5cc1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94b488e3&x-expires=1762959600&x-signature=714MIgrfsREyJc0g4YM5DVswdTo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"lmao this pic has been around for YEARS. I remember posting on fb about it as a kid joking it was the mystery box from cod zombies","2","0","2023-08-23T08:43:59.000Z","kvngstefano","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","6747785557818082309","7270435339553735467","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/90f63078bf970db14595f7db733ad0bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3b45e701&x-expires=1762959600&x-signature=3h%2BKN4mtzw1e8wDVwdVU2SPQaS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Where in Florida man… where","3","0","2023-08-21T01:39:59.000Z","emsroseee","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","6798242630595200005","7269584250490897195","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/74b1805928eabbbef93a70eaddb441fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dae0b422&x-expires=1762959600&x-signature=Dy1ROPJFumwKa6PT0GLCNFolirs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"we are living the movies we grew up on","2","0","2023-08-21T20:25:35.000Z","thejadedcrownx3","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","9680279","7269874252452561710","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/63089469781c4c3f464794337f2ba90a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=83bd1f90&x-expires=1762959600&x-signature=QlV6w89i5CFUbwN0BZ7djhX7Uek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"there is currently a ""wildfire"" in Florida right now","1","0","2023-08-29T13:14:06.000Z","siggyiswhat_theycallme","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","7133981518804911146","7272731768820859691","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a01263c30cd73a50311efbc68887685d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9458fd36&x-expires=1762959600&x-signature=HuJ6PRGwmAhUOQynM0m7VfyMg%2Bk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"it's a portal","2","0","2023-08-21T05:46:42.000Z","marietyler585","https://www.tiktok.com/@actressjazzmonbaker/video/7268119534752632107","6953509585970545670","7269647711711871786","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f829cba1cb3f364e8b8b5a8752e981be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb2710c6&x-expires=1762959600&x-signature=z8I1gcNvCz1gvUT7iHOC6WTihFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Like Prato 77","0","0","2025-11-11T11:24:12.000Z","singersongwritermike","https://www.tiktok.com/@tony08k0/video/7571425877590920503","6971419204378772486","7571427030819717910","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bf9b107707b0b43185ba85221c9ff112~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=267722cb&x-expires=1762959600&x-signature=0n2tjHGxbyVioqqk8o1pgS%2F8UhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jaaa ovni construido con remaches ???😁😅","55","4","2025-11-08T14:58:47.000Z","jorgeconcha436","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7132319826018272262","7570369116923888396","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7139728693753446406~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26403ba9&x-expires=1762959600&x-signature=%2FUxi%2Ft60pXURBkVVqG8eEjkzIug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"por qué cortan el video y no dejan que entre si ahí está la entrada entre","7","0","2025-11-08T17:48:28.000Z","user7994877417292","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7534841298110219282","7570412381105423160","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89b72064&x-expires=1762959600&x-signature=XPDD%2F9wW02gxtqhrwjqRCFuq4Ow%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","8","1","2025-11-09T09:46:18.000Z","phatlu1208","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7105579975545553922","7570659690363978514","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/2d8c4ad26f5d5008fd9af1efdfdb9567~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88e21122&x-expires=1762959600&x-signature=VtvbbwqNUv4%2B9FD2ZHWrqbvyqcc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"EN otro vídeo le creí , ahora que se valla. ala 🤣🤣🤣🤣🤣🤣🤣","5","0","2025-11-08T21:15:53.000Z","mosco.92","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7298519150049559558","7570466244811391752","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b92cf069f83604a6f480fc23cf572baf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3acaba0b&x-expires=1762959600&x-signature=P9QVApRydRv67gIofWT01YXO3u8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Тоже клепками пользуются","4","0","2025-11-09T08:34:23.000Z","rus_kz02","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7408208592682583046","7570641150252630796","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a5141a7f08ebe839d1efd46b370fa1ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a77e9478&x-expires=1762959600&x-signature=NZQNW0CNgBlb7JhYRfQ7ux%2BJjU8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"AI","3","0","2025-11-09T09:19:57.000Z","darylscott19791979","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6512801368817827849","7570652900390748946","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0092b7ee121c16fb913c3f24828024c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2eed28a&x-expires=1762959600&x-signature=0%2FDYe4SXipBRvjAA3hom%2BDSfp34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"тарелка на заклёпках🤣 - ИИ не такой уже и интеллект😅","3","0","2025-11-08T11:26:32.000Z","smitrok0","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6872959425151501314","7570313611987862328","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/787bf8614c39d60440329d2292e0200e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b9c0da5&x-expires=1762959600&x-signature=ABO0Bb6cMk9h0pWo4Dh4NJ0UcEI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"GTA V o filme","3","0","2025-11-08T12:45:30.000Z","gustawosalles","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6859844702050370565","7570334783698043666","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/042db2443d7fb3b1e3de0edd94c917ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a95e2a6&x-expires=1762959600&x-signature=OsDJ5XdrX5NRjSRJVw6GupzQig0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"IA 😎","1","0","2025-11-08T17:39:20.000Z","pxyazo","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7163305019785511941","7570410500238197516","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d10e100a6f8245ecd5d43ed52256896f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29c64a09&x-expires=1762959600&x-signature=laWRZZZj80puY5WegFb%2BJFRypqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Jó öreg jármű. Ezekkel a szegecseléssekkel és a bordázott lemez hajtásokal gondolom nagy sebességre és hosszú utakra tervezték. 😂😂😂","3","0","2025-11-08T06:18:27.000Z","istvánszűcs7","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6630804618376183814","7570234931592299286","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/44d124eaa79c9452b61edc97e1d6fdfd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1126c135&x-expires=1762959600&x-signature=5jyTZuwSO%2Ff6PUuxK70mqiP8N5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ai is getting so realistic","3","0","2025-11-08T22:01:45.000Z","dy6hvr9mm1bz","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7059602620689040389","7570478079760794376","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7321697031096827909~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=450ceed5&x-expires=1762959600&x-signature=c5E1gWwcDC%2ByG8%2FIfztSFF7Qako%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dejen de hacer cosas que parecieran normales ,hagan cosas que te estimulen a mejorar como persona","5","0","2025-11-08T22:47:35.000Z","edu373737","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7111027070780425221","7570489931634950968","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6e6c9b8c75806210f324f357ad48fcd9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e13682b&x-expires=1762959600&x-signature=HNQ8d9Jj1sIx4287wKvYsi%2BXHIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"vẫn còn sài đinh tán sao😂","1","0","2025-11-09T08:21:27.000Z","lastcen","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6784442331287438338","7570637839910585106","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7324809076536737799~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e1f8b30&x-expires=1762959600&x-signature=bIS%2BBA7hcRcQID2uV0qkbgJNhcI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"И больше его не видел не кто","2","0","2025-11-09T11:19:18.000Z","vlados122089","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6792617889603798021","7570683636610712332","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8eca1122b7cf033f3d3c3d3f274172eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d87d9ea5&x-expires=1762959600&x-signature=Lz%2F1Hvq9kUCYNrachzsZbEjFKc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"La IA es poderosa haciendo videos","3","0","2025-11-08T21:05:46.000Z","jka50001","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7036960784820569093","7570462860636160776","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/724b7c63000b1113a10c2285f5aad811~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe596f8b&x-expires=1762959600&x-signature=IvxS5s7Lbh7T3%2FED%2B0cuyertMzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pidió un UBER. ESO ES TODO ...","1","0","2025-11-09T14:52:32.000Z","patricio.cortez6","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7242170555133658117","7570738023776944952","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7265064416944029702~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79d08170&x-expires=1762959600&x-signature=Gzn1V9xbXvTUiXj5UPgGRukl8yE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"e eu IA acreditando","1","0","2025-11-09T12:24:00.000Z","gilsilvasantos5","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7102541038464254982","7570700347728446226","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4e88168723798f8b5bfdb2310ef18a79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f52b8c2&x-expires=1762959600&x-signature=TUDDJP2bLU1TlmZajp%2Bi2XRIgGA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ya se cual es el negocio del futuro. Una casa de remaches. 😅","1","0","2025-11-09T17:19:22.000Z","juegomaximo","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6827130593022493701","7570776441496601400","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7329844715171282949~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9480bb1e&x-expires=1762959600&x-signature=5TQz5FWT3QoX1W1fyEBsy%2BPnCRc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"на закльопках😂","1","0","2025-11-09T08:41:35.000Z","user7hqjw1cmc0","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7095018633021588485","7570642985261302584","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7113466590158389254~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9fb674ce&x-expires=1762959600&x-signature=t0CkQO5EjuVcpGxsix%2BfXfJrXBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"IA","1","0","2025-11-08T21:51:57.000Z","josesito87ps","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7152264644325164037","7570475534183580436","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dcac244584c9cb54ee3c434d07bef456~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=789c77f8&x-expires=1762959600&x-signature=qdX1nHAipZDt7%2FZ7UKm2%2F8utE84%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"IA","1","0","2025-11-08T03:26:09.000Z","maciasviktor","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6825302469350818822","7570190605897843472","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c1d69a0f2107e17cbdc8310e8f0603a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ecb4d0f&x-expires=1762959600&x-signature=ZFR1INJpDMIOZJiNKqI1NB2td7U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"para la discoteca","1","0","2025-11-09T00:44:50.000Z","jimmybkn","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7098011723419927557","7570520109225296696","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a70986201844c229ec80f7d9bcc80212~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df3d75e1&x-expires=1762959600&x-signature=C2Dgsl7iG95KTC8Z9rbwhf2zVcg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yo en el GTA v","1","0","2025-11-08T23:51:12.000Z","x_x.n0","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7253129612404999174","7570506312531526456","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7253129743725821958~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7ae2859&x-expires=1762959600&x-signature=%2Be0RI0j20RU5GvIyH4JVbGeLUHI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Es la IA mejor realizada hasta ahora !!","1","0","2025-11-09T03:26:40.000Z","davidvidal615","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7118525688072324101","7570561771180114699","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c6fd86e3b388c2326ed3888ffd7df736~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=352c74ad&x-expires=1762959600&x-signature=ufcnHVukADfRVyccbflCYUQ9vDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Aynen böyle gördüm","1","0","2025-11-08T20:46:45.000Z","winstonsenderblu","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","6865428116069319685","7570458765284885266","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/49dc80ab84d9b3f002e4b633487213b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b54010e&x-expires=1762959600&x-signature=Y9bbni%2F3nwTWQiM70tGsddXJQ2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"al fin una buena toma de uno ovni 👌😂","1","0","2025-11-08T21:48:41.000Z","alx2630","https://www.tiktok.com/@ufonomenon/video/7569680568904912150","7215197820932146181","7570474709914272533","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7345652152326422533~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7721988a&x-expires=1762959600&x-signature=W7IcJSqVbM6G1ynqRvSbuNbHpMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
