"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aefccbd2b2b84f03cc40c04546eb1c47~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=09c7f9e6&x-expires=1763038800&x-signature=9kWahwDpGSOxi269tCiv8KSBI1Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","dailydoseofslop","aliens fixing their craft deep in the woods. No one’s gonna believe this... #AlienSighting #UFOEncounter #Paranormal #CaughtOnCamera #AlienTikTok ","313","41","17700","14","15","Horror train, horror piano, BGM(1230538)","syummacha","false","2025-11-04T06:04:28.000Z","https://www.tiktok.com/@dailydoseofslop/video/7568746948006513975"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/6a04bd4eb1b48d6456fd5dff46765cca~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=c3caf79a&x-expires=1763038800&x-signature=%2FIUbfjXLTEL0fLRWte9ohBrPSeI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","alienimpact","Alien caught walking through village! Whst is that? #aliens #paranormal #aliensighting #spooky #fyp ","439","25","17200","24","8","original sound","julia","true","2025-11-09T19:44:16.000Z","https://www.tiktok.com/@alienimpact/video/7570813811922373910"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7324640899375562757~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=00f5c626&x-expires=1763038800&x-signature=4ba3SiF9p%2Ft1hbvyp6rBdUJQtRk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","callie_dixon","UFO country right? #alien #aliensighting #sedona ","343900","11800","7600000","8357","14","original sound","Callie!","true","2025-10-01T05:57:05.000Z","https://www.tiktok.com/@callie_dixon/video/7556127989243678007"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ec5217ea65865db880444ce32f26a59f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ea29d104&x-expires=1763038800&x-signature=sQy0w5Cf%2BIVJLDnedHZXeeFEgOg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","aliensightings","IM SO DONE WITH 2020😭😭😭 #foryou #fyp #ufo #aliens","114","4","2390","15","15","I spoke to the devil in Miami by XXXTENTACION","بازاری_ۆنلاین","true","2020-09-15T07:51:20.000Z","https://www.tiktok.com/@aliensightings/video/6872618552168320262"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/a4475187a7681ab72cb6da8c86833c0f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9752e256&x-expires=1763038800&x-signature=3TXUW7hVGXb%2BnXsfeqIKBfMVgQE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","rescueaixtreme","You won't believe what walked into our house😳
#Securitycam #Paranormalactivity #Aliensighting #Creepyclip #Whatlsthat","5666","1022","451300","320","15","original sound","RescueAI_Xtreme","true","2025-10-28T17:46:17.000Z","https://www.tiktok.com/@rescueaixtreme/video/7566330380803149058"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/3bb9eeee770537bc784461e0b3baba68~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=001d7c6c&x-expires=1763038800&x-signature=%2B8HmrDIK7%2BtroPSN0DPmvNp79j4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","dylan.page","Do you believe in aliens or nah?😳🤔🛸 #fyp #ufo #ufosighting #area51 #aliens","180400","1679","2000000","3205","31","original sound","Dylan Page","true","2022-02-23T10:17:18.000Z","https://www.tiktok.com/@dylan.page/video/7067847296091704582"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a6ec9c9de8da36bba0816abe427cbfbc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=c82a57d6&x-expires=1763038800&x-signature=iQVYUAiK53tBnVF8Gcfgd5udDvg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","kantoni_1","Extraterrestre 👽 câmera segurança filma
#ufosighting #sora2 #mistery","65","6","7914","0","10","X-Files Main Theme (From ""The X-Files"")","Geek Music","false","2025-10-22T02:36:09.000Z","https://www.tiktok.com/@kantoni_1/video/7563869322574122248"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7347184483780526122~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=69396f81&x-expires=1763038800&x-signature=FkdMg5wKI7dmgXCsgWtEOwNcDuA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","maxrebojr","#Aliens #aliensighting #whatisthat #looktothesky  #octo #flyingoctopus ","481","77","49000","69","25","Alien Invasion","Gary McAvoy","false","2022-10-15T23:36:37.000Z","https://www.tiktok.com/@maxrebojr/video/7154887177883749678"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/334739af4c3e6a9e1aa6537e31cbcdfc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b1b95a10&x-expires=1763038800&x-signature=i1b2%2BVriV7ThhNw0HPcT%2FJCXxqo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","timthetech85","Realest 👽 greys video ever recorded 🤫 😳😲 #aliens #greys #alienencounter #realvideo #woods #middleofnowhere #camping #aliensighting #spaceship ","481","244","46600","83","39","original sound","Timmy","true","2024-08-26T09:33:51.000Z","https://www.tiktok.com/@timthetech85/video/7407378945391250731"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a1138b4811da697dc59ee3771a29db38~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=78d8e35c&x-expires=1763038800&x-signature=a95oqvCe5cHQs3q9GjC0C7scLk8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","grabbedbyaliens","Alien Sighting 👽 Dive into the cosmic journey with our exclusive alien costume! 🌌 #GrabbedByAliens #linkinbio #aliens #ufo #scifi #extraterrestrial #nasa #ufos #ufosighting #alienabduction #prank #costume #cosplay #halloween #cosplayer #halloweencostume #usa 🎥ktwanta","112","29","30800","2","17","original sound - Grabbedbyaliens™","Grabbedbyaliens™","true","2023-09-26T20:58:00.000Z","https://www.tiktok.com/@grabbedbyaliens/video/7283241760325766442"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/f9793d35ff9d35fcffa8f4127653afa9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=0317e352&x-expires=1763038800&x-signature=4FDE3El%2FxrRGw8y6dcbKEWK8jBw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","voidtapes_x","Another witness of the Panama alien. One of our subscribers sent us this video. He said yesterday he went down to his basement to see if the flood water was gone - and found this. He was in shock. He’d seen clips of this creature before, but never thought he would meet it himself. #VenomKin #alienfiles #panamaalien #venom ","523600","93100","14400000","14500","32","original sound","VOID TAPES","true","2025-10-03T06:21:07.000Z","https://www.tiktok.com/@voidtapes_x/video/7556876673661111574"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f17933dfa70ec755a2d85dc778a54127~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=68d8f642&x-expires=1763038800&x-signature=6LfOT8TTuTP0r%2BeA8Dq%2FS26GYns%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cryptidclips7","An alien walks through a suburban backyard. Scouting for the arrival of 3iatlas? #aliensighting #alien #securitycamera #3iatlas ","339","7","34700","13","10","The Silhouette","Maebi","false","2025-11-05T00:40:00.000Z","https://www.tiktok.com/@cryptidclips7/video/7569003418698648863"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/6a04bd4eb1b48d6456fd5dff46765cca~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=c3caf79a&x-expires=1763038800&x-signature=%2FIUbfjXLTEL0fLRWte9ohBrPSeI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","alienimpact","Insane footage of an alien walking!! #aliens #aliensighting #scary #paranormal #fyp ","843","75","33500","66","10","Black Star","Lustmord","false","2025-10-29T19:40:03.000Z","https://www.tiktok.com/@alienimpact/video/7566730784061672726"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7350338833440833578~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1e2a9357&x-expires=1763038800&x-signature=jprNP7knw%2B6KjrwU0hhWiks8l6k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","camryn__venom","ok WHAT IS THAT?? i don’t think a cloud, i don’t think a plane. from the minute i threw out the trash and grabbed my family to look at it it moved almost entirely out of my view.. so quick. AND when i just uploaded the clips to tiktok, TIKTOK added this sound and didn’t clip a single one of my clips in the automated editing.. idk just kinda weird. #alien #aliensighting #ufo #whatsinthesky #mystery","625","91","21600","91","13","Supernatural Ambient_UMA, UFO, Ghost, Haunted, Doomsday Prophecies, Alien Encounters, Life After Life, Bermuda Triangle, Psychic(1094836)","Ney","false","2025-11-05T00:10:36.000Z","https://www.tiktok.com/@camryn__venom/video/7569026962841242910"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7245867311280685098~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e760ada2&x-expires=1763038800&x-signature=YpeZV4g04WDJEPEHGVKnCpXPobA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","ufomedia","This is why United States is not scared of No one and Nothing #aliens #alienlanding #ufosighting2023 #aliensighting #area51 #ufosightings #lasvegasbackyardalien #ufomedia #ufo #alienz👽 #spaceship #ufosky #washington #milit #ufocommunity #ufotiktok ","17300","1078","648700","1888","11","original sound","UFO MEDIA","true","2023-06-24T18:38:37.000Z","https://www.tiktok.com/@ufomedia/video/7248323844992142638"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8412629ac7b34f5ce4a8c74d3a6b1e85~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=af4ddbb9&x-expires=1763038800&x-signature=YGFyucmxZHUkAl9pNbqbfhlur9c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","pampoenwurm","This is just weird😨 #ai #alien #aliensighting #weird #creepy #creepyvideos #viral #viralvideotiktok #funny #funnymoments #funnytiktokvideos #snaaks #snaaksafrikaans #snaaksemems #meme #epic #epicfail #f #fypシ゚viral #fyp #forypupage #forypupage #unreal #ufo #realalien","442","665","35100","21","7","original sound - Pampoenwurm","Pampoenwurm","true","2024-02-01T13:09:55.000Z","https://www.tiktok.com/@pampoenwurm/video/7330619987821907206"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/f1b911bb1d91d34538876f77326e0ff6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7677ad54&x-expires=1763038800&x-signature=H1YEadCNBePPcsn1F%2B1M539A8Jg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","ufosundlichtschiff","Liverpool, UK 🇬🇧 

👽🛸👇

👉 👉 👉 #ufos #ovni #ufo #ufo2024  #ufosundlichtschiffe #flyingsaucer #extraterrestrial #extraterrestrials #uap #uapsighting  #ufosighting #ufocommunity #ufosky #ufosichtung #ufosarereal #ufologia #uaptiktok #ufogatekeeper #alien #blackmanta #disclosure #spaceship #spacethings #starship #starships #lightship #spaceshipearth #alienencounter #ufoencounters #closeencounter #phenomenon #tr3b #nasa #roswell #ufocatcher #aliensky #interdimensional #disclosure #interdimensionalbeing #ufosightingtoday2024","37600","5503","513200","1537","30","Originalton","UfosundLichtschiffe","true","2024-12-19T11:30:38.000Z","https://www.tiktok.com/@ufosundlichtschiff/video/7450083906021330198"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329013806724562990~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=bbef861a&x-expires=1763038800&x-signature=C7G5OyIcUNAmgVjzBLQc1lafU5s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","arounthecorner_","It’s on the way 😳 #aliens #aliensighting #aliensarereal #alien #3iatlas #ufo #ufos ","14700","2655","466300","791","81","Mesa (Blade Runner 2049 Main Theme)","Je Suis Parte","false","2025-10-20T01:40:24.000Z","https://www.tiktok.com/@arounthecorner_/video/7563112753339059486"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8388bc436136d022eea353abca4664c0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=62f92014&x-expires=1763038800&x-signature=Rt9LGItPkJqi0zzW2eBmBBavZRs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","alexanderhelbert","GRABAN UN EXTRAÑO OBJETO CRUZANDO EL CIELO Y LUCES RARAS
El usuario de una red social llamado Robert A. Curry publica en su cuenta esta grabación con fecha 02 de noviembre de 2025. El testigo dice: ""Mi primer avistamiento de OVNIs, estoy muy emocionado, siempre quise ver eso"".  Créditos: Robert A. Curry 
#ovni #uap #ufo #extraterrestres #alien ","802","151","31900","71","132","sonido original","@ˡᵉˣᵃⁿᵈᵉʳ Hᵉˡᵇᵉʳᵗ ✨","true","2025-11-03T14:53:07.000Z","https://www.tiktok.com/@alexanderhelbert/video/7568512269315771655"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/65231d128271402b4f7e3c88ad2163eb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5c069eb0&x-expires=1763038800&x-signature=aoPlKTibfQUoh%2B%2BfMOAqy2IMjro%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","ufotopia","#alien #contact #invasion #alieninvasion #ufosky #aliensighting #et #ufologia #aliencontact #alienconspiracy #theyrehere👽 #uap #scary #viral_video ","4472","327","310200","409","8","original sound","UFO’topia","true","2024-11-29T19:40:25.000Z","https://www.tiktok.com/@ufotopia/video/7442788402732338465"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/3c99ccc1ba6f763347e0822b55cd5071~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=33e38036&x-expires=1763038800&x-signature=0y%2FixIFbZgBLvuiaiZW7tahz6fU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","miss_mars_97","they won’t look anything like us let’s be so fr - their environment is likely so different to ours, they could be terrifying to us. 

#aliens#aliensighting#ufo#deepsea#space#fyp","2800000","73300","13600000","12500","26","original sound","Aleuron","true","2024-12-28T00:07:27.000Z","https://www.tiktok.com/@miss_mars_97/video/7453247607779953953"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7a63bcbc05cc673b218cd86d5657261f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=68470aef&x-expires=1763038800&x-signature=MyPq2s4UyFKtm3DkCU%2FkMxHPxrU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ufonomenon","The Most Real UFO Footage Ever Caught While Skydiving #UFOs #uaps #UFO #UAP #ovni ","4590","339","394500","172","10","original sound","Get Lost","true","2025-10-10T10:46:20.000Z","https://www.tiktok.com/@ufonomenon/video/7559542618699484438"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/adf8cdc48a56a4b4d466a151ffb3a5c8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=d07c7329&x-expires=1763038800&x-signature=aFex46QUmqp1eOdRZtrOibV9TOA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","ipablosantos","Spotted this on my back from Florida!!! 🫨 🛸 #ufo #ufosighting #fyp #aliens #sighting ","2865","324","88100","118","10","original sound","Pablo","true","2025-09-19T00:32:40.000Z","https://www.tiktok.com/@ipablosantos/video/7551591657511062815"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5fb036ed220033e393963f72b321ffae~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ee642a55&x-expires=1763038800&x-signature=86JU%2F3rgzblmZbkcNpB4z8xwuJM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","larryknight_4ever","UFO SPOTTED 2023‼️👀 CHECK IT OUT##viral##tiktok##cringe##scary##onlyinohio##storytelling##cringeworthy##fyp##onlyinohio##storytelling##cringeworthy##fyp##weird##mystery##trynottolaugh##storytime##alien##aliensighting#ufo","8561","373","908500","271","10","Spooky, quiet, scary atmosphere piano songs","Skittlegirl Sound","false","2023-02-17T17:11:43.000Z","https://www.tiktok.com/@larryknight_4ever/video/7201173643722820910"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/39065ce496eb25a8111989c05b1aa808~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ad9349e8&x-expires=1763038800&x-signature=tKQGYcTyKgPm4LwzB9OwjNpdqHY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","unknown.ufo.world.ai","A construction vehicle witnessed a UFO that lost power

#aliensighting #ufosighting #ufo #ai #aivideo #ufosighting2025","88400","2667","4200000","2059","10","Creepy horror ambient(1022762)","howlingindicator","false","2025-01-06T04:38:30.000Z","https://www.tiktok.com/@unknown.ufo.world.ai/video/7456657218369244458"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ad55a2d0c5cf927af5734bd426ae297d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=906a430b&x-expires=1763038800&x-signature=BIkLKKdF0UgcZtpT3brNu8j9ONA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","deadtee_shop","Wait... What’s Going On? #breakingnews #ufo  #foryoupage #scaryvideos #fyp #us #usa???? #rainbow #spider #molting #rain #phenomenon #ufo #news #lightningstrike #earth #mystery #strange ","7391","654","224300","96","72","Spooky, quiet, scary atmosphere piano songs","Skittlegirl Sound","false","2024-12-25T17:45:21.000Z","https://www.tiktok.com/@deadtee_shop/video/7452406992636742954"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344687682737405995~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fb63e5f3&x-expires=1763038800&x-signature=uTtrLfBM9eFUh48YTKv4YF4ErRo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","abejareyina","#ufo #aliens #werenotalone ","1900000","39800","28100000","29400","12","original sound","BettitaJoe","true","2022-08-17T01:13:01.000Z","https://www.tiktok.com/@abejareyina/video/7132646943066705198"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/709c1917143ff6f232331fc96c68c6ee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c174bd15&x-expires=1763038800&x-signature=VfIgfCCehbbTqoOUqA6rwPTb4Kw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","darkmysteries8","Laser in the Sky Summons UFOs! #caughtoncamera #ufosighting #caughtonvideo #ufoキャッチャー #uapsighting","78600","6002","2500000","1509","79","original sound - darkmysteries8","darkmysteries8","true","2025-08-23T18:07:55.000Z","https://www.tiktok.com/@darkmysteries8/video/7541844334967000342"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/722217beb7ca0eee06d4ef5b18851205~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cbaa9070&x-expires=1763038800&x-signature=LsmQDbU0nleepzGu9IIYfsNWVrk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ufo_vnestrima","👽 Поймал 3I ATLAS? Видео с китайского спутника взбудоражило сеть

Анонимный астроном слил с китайского спутника ролик, где, по его словам, попал межзвёздный объект 3I ATLAS 🔭. На видео видно странную светящийся объект, но скептики предлагают проще — блик, артефакт оптики или «нарисованный» нейросетью кадр 👀. Ещё одна версия — это вовсе не ATLAS, а другой космический объект. Несмотря на сомнения, ролик быстро разошёлся и подогрел интерес к загадке ✨.

💭 Красиво, но не всё, что мигает в кадре, — межзвёздный гость. Без независимой верификации — это больше спекуляция чем сенсация.

#3iatlas #ufo #аномалия #нло #космос ","57100","13400","1600000","2541","8","оригинальный звук","3IATLAS | UFO 🛸 Вне стрима","true","2025-10-25T09:02:58.000Z","https://www.tiktok.com/@ufo_vnestrima/video/7565082254364511510"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/16a67453b1b030b629b30651a4a1e014~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=76a950dc&x-expires=1763038800&x-signature=2%2B9oFdZMcXRsT6CJTdZjMdTxiqE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sybervisions_","Mysterious UFO Crash in Arizona! 

#alien #ufo #uap #uaps #uaptiktok #extraterrestrial #aliens #tiktokviral #fyp #ai #trending #viral #viralvideo #horror #creepytok
#extraterrestres #FarmerMystery #farmtok #ufocrash #arizona #scary #fyp","3700000","588000","121100000","134700","38","Spooky, quiet, scary atmosphere piano songs","Skittlegirl Sound","false","2024-12-31T12:19:45.000Z","https://www.tiktok.com/@sybervisions_/video/7454549599106223368"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8caec48ffb58b275f25c86279977bec3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6c618b8d&x-expires=1763038800&x-signature=GpX4WcgG8BIpDIaAfDDi8KEaC1Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","cbsmornings","During a House hearing about UFOs, video provided by a whistleblower appeared to show a U.S. military drone shooting a missile at an unidentified object off the coast of Yemen last year. The aerial encounter is raising questions.","81000","15200","2200000","1424","120","original sound","CBS Mornings","true","2025-09-10T15:04:01.000Z","https://www.tiktok.com/@cbsmornings/video/7548476383270407454"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2fff07549d5ca2adb5fb707012180fb5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=334f5548&x-expires=1763038800&x-signature=v9e9pgK7lxoNYTNv9QvqY9rjKho%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","pennypincher1234","#ufo ","2000000","166800","15300000","25600","10","M83 Solitude","Grace","true","2025-08-11T14:55:16.000Z","https://www.tiktok.com/@pennypincher1234/video/7537341578466037023"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4474ddedadce258072567988f40e7738~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4eb2393a&x-expires=1763038800&x-signature=tJwikVba5aGK7H9eBCgYc9zNyAI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","billyfx","Reply to @alien_singz what the hell is that? ☁️ 🛸 ☁️  #ufo #ufosky #whatisthat #weirdtok #scarystories","2515","180","149000","151","11","Apocalyptic ASMR","𝐊𝐈𝐘𝐎𝐒𝐇𝐈 🪢","true","2022-03-07T02:20:22.000Z","https://www.tiktok.com/@billyfx/video/7072177424200666411"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9387d7c33916510ad56bbb6a4b9d58c5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dcdbf9f6&x-expires=1763038800&x-signature=zn6qTWhxXyeF%2B4Nq6v5vw2UepFs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","creepytales100","Uap drone filmed from plane at 30000 feet #uap #ufo #drone #aliens #fyp #foryou #foryoupage #tiktok #viral #wtf #creatorsearchinsights ","3796","307","228700","132","21","original sound","CreepyTales","true","2025-02-06T03:54:19.000Z","https://www.tiktok.com/@creepytales100/video/7468149352117210414"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2fff07549d5ca2adb5fb707012180fb5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=334f5548&x-expires=1763038800&x-signature=v9e9pgK7lxoNYTNv9QvqY9rjKho%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","pennypincher1234","#ufo ","185700","11300","1400000","1793","10","som original","AstrooSpace","true","2025-08-23T14:43:11.000Z","https://www.tiktok.com/@pennypincher1234/video/7541791542202076447"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/63fb3cb9c7d1857ed05895916725b514~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bd8ae990&x-expires=1763038800&x-signature=O1NhIrN%2Fd51j5RHFC7uNFUO5em4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","justcoolin1of1","🛸UFO SIGHTING 🛸
.
.
.
.
.
.
.
.
.
.
 #ufo #uap #explor #fyp #alien ","340","11","4783","21","38","original sound","1of1Jake","true","2025-11-10T02:30:17.000Z","https://www.tiktok.com/@justcoolin1of1/video/7570918341951507726"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c01057c1b7cc5d6849d312051beed7a3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9b116e90&x-expires=1763038800&x-signature=n7sFdqKio%2FJZIlBF4PGaCiDqGrA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","shogunmessiah","Tampa sighting while you saw it in Ocala!! @Dubb Pairrion Chinese rockets my ass 🛸 👽 #ufo #fyp #GodisGood #jesusiscoming @WakeMeUpNOWAbba #3iatlas ","53","15","1134","10","33","Call To Action","Bernd Schoenhart & William Jay Stein & Michael A. Rosen","false","2025-11-09T16:25:30.000Z","https://www.tiktok.com/@shogunmessiah/video/7570762552506846494"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2c716033da082e17f94e3676ff34e008~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8bc23919&x-expires=1763038800&x-signature=5AUFLvwDt8ZE5zFF0A1CNs1OSnU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","thenevadatriangle","‼️🚨Humanoid UAP/UFO🚨‼️ Captured in the sky of Sequoia Park, California. This anomaly was filmed by multiple witnesses. Some people claimed it looked like an angel descending from the sky. #nevadatriangle #thenevadatriangle

#ufo #uap #aliens

📝This page is for community and entertainment purposes. We do not claim rights to any videos. DM for credit or removal. 🙏","175","12","4404","14","20","original sound","Nevada Triangle","true","2025-11-05T22:35:28.000Z","https://www.tiktok.com/@thenevadatriangle/video/7569373449416756494"
